mean,column
0.2574207747224493,Accel_LN_X
-1.0892993028601148,Accel_LN_Y
1.7706580243585,Accel_LN_Z
60.744319366307,Gyro_X
71.53840182785338,Gyro_Y
-23.030198688073902,Gyro_Z
0.023712374976031604,Mag_X
0.31322996928063096,Mag_Y
-0.12119588193613309,Mag_Z
