std,column
6.393833043976107,Accel_LN_X
5.16811188189496,Accel_LN_Y
6.441974622449064,Accel_LN_Z
302.64420918304967,Gyro_X
298.3954829791191,Gyro_Y
280.0386452176685,Gyro_Z
0.5700353456587149,Mag_X
0.5068926039215564,Mag_Y
0.6037453736914843,Mag_Z
